athlete_full_name,country_id,athlete_id
Horst URBAN,13.0,9071
Roland URBAN,13.0,9072
Brigitte WOCKOECK,29.0,9073
Heinz-Ulrich WALTHER,29.0,9074
Heinrich ENE,91.0,9075
Margarit BLAGESCU,91.0,9076
Adelheid (Heide) WALLBAUM,137.0,9077
Romy KERMER,76.0,9078
Rolf ÖSTERREICH,76.0,9079
Giorgio ROSSI,90.0,9080
Dino VERZINI,90.0,9081
Josef STRAKA JR.,13.0,9082
Vladek LACINA,13.0,9083
Eng-Soei LIE,2.0,9084
Leopold KALESARAN,2.0,9085
James Thomas FIFER,71.0,9086
Duvall Young HECHT,71.0,9087
Lionel Cox,7.0,9088
Russell MOCKRIDGE,7.0,9089
Monique MATHYS,32.0,9090
Yves AELLIG,32.0,9091
Aleksandr BERKUTOV,145.0,9092
Yuri TYUKALOV,145.0,9093
Harry Robert SINDLE,71.0,9094
Robert Morford WOOD,71.0,9095
Barbara WAGNER,81.0,9096
Robert PAUL,81.0,9097
Mark AGAR,131.0,9098
Vladimir SEMENETS,145.0,9099
Ihor Tselovalnykov,145.0,9100
Miroslaw WIECKOWSKI,14.0,9101
Wojciech KUBIK,14.0,9102
Fred RUSSLI,32.0,9103
Werner ZWIMPFER,32.0,9104
Christian MAES,72.0,9105
Joel ROLAND,72.0,9106
Peter Fich CHRISTIANSEN,118.0,9107
Hans Jorgen BOYE,118.0,9108
Pavel KHARIN,145.0,9109
Gratsian BOTEV,145.0,9110
Heimo MULLNERITSCH,94.0,9111
Helmar STEINDL,94.0,9112
Robert STOREY,81.0,9113
Michael HARTLEY,81.0,9114
Apolinaras GRIGAS,145.0,9115
Vladimir RIKKANEN,145.0,9116
Helmuth LEBERT,29.0,9117
Josef STEFFES-MIES,29.0,9118
Hilde LAUER,91.0,9119
Cornelia SIDERI,91.0,9120
Eva KUTOVA,13.0,9121
Eva KOLINSKA,13.0,9122
Tage Henning GRONDAHL,118.0,9123
Elo TOSTENAES,118.0,9124
Bohunka SRAMKOVA,13.0,9125
Jan SRAMEK,13.0,9126
Willy FUGGERER,29.0,9127
Klaus KOBUSCH,29.0,9128
Jiri PAULAT,13.0,9129
Vaclav SUVA,13.0,9130
Wei-Chin SHIEH,88.0,9131
Liu-Chong HUANG,88.0,9132
Imant BODNIEKS,145.0,9133
Agnesa VLACHOVSKA,13.0,9134
Marinus Cornelis PAUL,61.0,9135
Melis GERRITSEN,61.0,9136
Lucjan KUDZIA,14.0,9137
Ryszard GAWIOR,14.0,9138
Peter UTZSCHNEIDER,137.0,9139
Werner DELLE KARTH,94.0,9140
Jean WICKI,32.0,9141
Hans CANDRIAN,32.0,9142
Ole Erik Gunnar PETERSEN,29.0,9143
Renzo ALVERA,90.0,9144
David MCCOMB,81.0,9145
Michael SHRAGGE,81.0,9146
Annemarie ZIMMERMANN,29.0,9147
Hector Julio TOMASI,144.0,9148
Jurado Fernando RODRIGUEZ,144.0,9149
Brian Milton BULLIVANT,131.0,9150
Raymond Charles BLICK,131.0,9151
Stefan CIAPALA,14.0,9152
Alexander HABELA,14.0,9153
James Jeremiah HIGGINS,71.0,9154
Ronnie WALTERS,71.0,9155
Lawrence K. MCKILLIP,71.0,9156
James Ernest LAMY,71.0,9157
Max ANGST,32.0,9158
Harry WARBURTON,32.0,9159
Christopher DAVIES,131.0,9160
Andrzej BEK,14.0,9161
Benedykt KOCOT,14.0,9162
Georgios ANDREADIS,84.0,9163
Stavros PSARRAKIS,84.0,9164
Erdogan ARSAL,70.0,9165
Metin AKDURAK,70.0,9166
Herbert KIESEL,32.0,9167
Oskar LORY,32.0,9168
Mariya SHUBINA,145.0,9169
Karoly WIELAND,9.0,9170
Ferenc MOHACSI,9.0,9171
Spyros Bonas,84.0,9172
Stelios Bonas,84.0,9173
Haralambie IVANOV,91.0,9174
Nicolae Vasile NICOARA,91.0,9175
Jean-Claude CORNU,54.0,9176
Daniel GOUFFIER,54.0,9177
Percival Andrew KNOWLES,120.0,9178
Zbigniew GAWIOR,14.0,9179
Franklyn Keith MUSTO,131.0,9180
Anthony William Crawfort MORGAN,131.0,9181
Michael John HART,131.0,9182
Mario Gentil QUINA,123.0,9183
Jose Manuel Gentil QUINA,123.0,9184
Franz KAPUS,32.0,9185
Heinrich ANGST,32.0,9186
Hans RÖSCH,29.0,9187
Lorenz NIEBERL,29.0,9188
Hannu KOJO,110.0,9189
Kari Seppo Juhani MARKKANEN,110.0,9190
Geoffrey COOKE,131.0,9191
David ROWE,131.0,9192
Linda WARD,81.0,9193
Neil B. CARPENTER,81.0,9194
Christian VINGE,1.0,9195
Bengt WALLER,1.0,9196
Jerzy GORSKI,14.0,9197
Stefan KAPLANIAK,14.0,9198
Moritz HEIDEGGER,74.0,9199
Weltin WOLFINGER,74.0,9200
Siegfried BRIETZKE,76.0,9201
Wolfgang MAGER,76.0,9202
Harri Edmundo KLEIN,56.0,9203
Edgard GIJSEN,56.0,9204
Hans-Jurgen COCHIUS,76.0,9205
Werner CHRISTOPH,76.0,9206
Georges TRESSALET,54.0,9207
Ion PERVILHAC,54.0,9208
Richard Irving STEARNS,71.0,9209
Lynn Alfred III WILLIAMS,71.0,9210
Hans ZOLLER,32.0,9211
Robert ZIMMERMANN,32.0,9212
André DONNET,54.0,9213
Serge GIACCHINI,54.0,9214
Roger Arthur NINHAM,7.0,9215
Robert Alan SHIRLAW,7.0,9216
Gerda JOHNER,32.0,9217
Rüdi JOHNER,32.0,9218
Carl AUTERIED,94.0,9219
Harald FEREBERGER,94.0,9220
Michael GARDEBÄCK,1.0,9221
Nils VINBERG,1.0,9222
Jörg LUCKE,76.0,9223
Heinz-Jürgen BOTHE,76.0,9224
Gunther KARL,137.0,9225
Franz HELD,137.0,9226
Gerhard SEIBOLD,94.0,9227
Günther PFAFF,94.0,9228
Pal GOMORI,9.0,9229
Szabolcs Izsák,9.0,9230
Yasutoshi TAGAMI,122.0,9231
Kendjiro MATSUDA,122.0,9232
Andrei KHIMICH,145.0,9233
Stepan OSHCHEPKOV,145.0,9234
Burkhard CORDES,56.0,9235
Paulus Joan HOEKSTRA,61.0,9236
Eugenio BATURONE RIBAS,127.0,9237
Maximiliano Jones,127.0,9238
Gordon George JEFFERY,7.0,9239
Adrian Frank POWELL,7.0,9240
Milada KUBIKOVA,13.0,9241
Jaroslav VOTRUBA,13.0,9242
Gerard HIGNY,72.0,9243
Jean-Marie LEMAIRE,72.0,9244
Constantin DRAGOMIR,91.0,9245
Andreas MOLDOVEANU,91.0,9246
Zoltan BAKO,9.0,9247
Walter HOFMANN,76.0,9248
Rolf-Dieter AMEND,76.0,9249
Aleksandr SHELKOVNIKOV,145.0,9250
Viktor PILCHIN,145.0,9251
Josiane RABILLER,54.0,9252
Françoise WITTINGTON,54.0,9253
John BLOCKEY,131.0,9254
Roy Edward Michael FREEMAN,131.0,9255
Antal HAJBA,9.0,9256
Arpad SOLTESZ,9.0,9257
"Birabongse, Prince Bhanubandh",28.0,9258
Boonpuen CHOMVITH,28.0,9259
Jasper Roy BLACKALL,131.0,9260
Terence James George SMITH,131.0,9261
Max BECK,74.0,9262
Linda BERNARD,131.0,9263
Raymond WILSON,131.0,9264
Marcel BUFFET,54.0,9265
Alain François LEHOERFF,54.0,9266
Judianne FOTHERINGILL,71.0,9267
Jerry Joseph FOTHERINGILL,71.0,9268
Francesco SIBELLO,90.0,9269
Giampiero DOTTI,90.0,9270
Roland KAPF,137.0,9271
Klaus LEWANDOWSKY,137.0,9272
Petr MOKRY,13.0,9273
Karel SCHEDER,13.0,9274
Ilse KASCHUBE,76.0,9275
Petra GRABOWSKY,76.0,9276
Erich MORITZ,94.0,9277
Satoru ARAI,122.0,9278
Masatoshi KOBAYASHI,122.0,9279
Michel DE MEULEMEESTER,72.0,9280
Gert FREDRIKSSON,1.0,9281
Maria KAZANECKA,14.0,9282
Katarzyna KULCZAK,14.0,9283
Dirk WEISE,76.0,9284
Dieter LICHTENBERG,76.0,9285
Jürgen KRETSCHMER,76.0,9286
Klaus TRUMMER,76.0,9287
Irina TCHERNIAEVA,145.0,9288
Vassili BLAGOV,145.0,9289
Alexandru APOSTEANU,91.0,9290
Octavian PAVELESCU,91.0,9291
Juraj MIKLUSICA,13.0,9292
Dusan SKVARENINA,13.0,9293
Marcel TROUPEL,54.0,9294
Yves DEVILLIERS,54.0,9295
Joachim BÖHMER,76.0,9296
Hans-Ulrich SCHMIED,76.0,9297
Jorge PONTUAL,56.0,9298
Cid DE OLIVEIRA NASCIMENTO,56.0,9299
Gennadi KINKO,145.0,9300
Tiit KHELMYA,145.0,9301
Jean-Noel RIBOT,54.0,9302
Roland THIBAUT,54.0,9303
Seymour Legrand II CROMWELL,71.0,9304
James Eugene STORM,71.0,9305
Luang PRADIYAT NAVAYUDH,28.0,9306
Marianna Nagy,9.0,9307
Laszlo NAGY,9.0,9308
Waightman Alan WASHBOND,71.0,9309
Patrick E. BIESIADECKI,71.0,9310
Jack ELDER,71.0,9311
Frank JONES,71.0,9312
Wilhelm BIECHL,94.0,9313
Giampaolo AMBROSI,90.0,9314
Fredrik EHRSTROM,110.0,9315
Rolf ZACHARIASSEN,110.0,9316
Peter Adrian RAPER,7.0,9317
Maurice Charles GRACE,7.0,9318
Hans RUCKSTUHL,32.0,9319
Ulrich ISLER,32.0,9320
Iain Somerled MACDONALD-SMITH,131.0,9321
Timir PINEGIN,145.0,9322
Fyodor SHUTKOV,145.0,9323
Jean-Pierre RENEVIER,32.0,9324
Martinis Wiendect VISSER,7.0,9325
Thomas Alfred OWENS,7.0,9326
Dennis Allan GREEN,7.0,9327
Walter William BROWN,7.0,9328
Anna PFEFFER,9.0,9329
Klara RAJNAI,9.0,9330
Angelika NOACK,76.0,9331
Sabine DÄHNE,76.0,9332
Zdenek MESTAN,13.0,9333
Ladislav MESTAN,13.0,9334
Colin Ross NELSON,81.0,9335
Jim LAVELLEY,81.0,9336
Sandi SWEITZER,71.0,9337
Roy WAGELEIN,71.0,9338
Axel GRESVIG,18.0,9339
Peter BOLLIGER,32.0,9340
Nicolas Noel GOBET,32.0,9341
Jose Alberto OCEJO CARRION,127.0,9342
Emilio GURRUCHAGA MAS,127.0,9343
Khin Pe GYI,,9344
Park Wing CHOW,,9345
Rainer KURTH,76.0,9346
Alexander SLATNOW,76.0,9347
Dietrich EBNER,94.0,9348
Dietrich LOSERT,94.0,9349
Ernst HÜRLIMANN,32.0,9350
Rolf LARCHER,32.0,9351
Sissy Schwarz,94.0,9352
Kurt OPPELT,94.0,9353
Kurt SCHMID,32.0,9354
Hans KALT,32.0,9355
John Allen SOUTHWOOD,7.0,9356
John SUMEGI,7.0,9357
Miluse NEFFOVA,13.0,9358
Zuzana PROKESOVA,13.0,9359
John Gregory DAWE,7.0,9360
Ian Charles WINTER,7.0,9361
Gerlinde SCHÖNBAUER,94.0,9362
Wilhelm BIETAK,94.0,9363
Boris ILYIN,145.0,9364
Aleksandr CHUMAKOV,145.0,9365
Lubomir ZAPLETAL,13.0,9366
Petr LAKOMY,13.0,9367
Lyudmila SMIRNOVA,145.0,9368
Andrey SURAYKIN,145.0,9369
Jacques DE BROUWERE,72.0,9370
Andre MAES,72.0,9371
Giuseppe OGNA,90.0,9372
Cesare PINARELLO,90.0,9373
Sloane Elmo FARRINGTON,29.0,9374
Roy Frederick John MITCHELL,131.0,9375
Jean M.A.C. MITCHELL,131.0,9376
Lev RVALOV,118.0,9377
Anders ANDERSSON,1.0,9378
Lars ANDERSSON,1.0,9379
Ian BRUCE,81.0,9380
Peter BJORN,81.0,9381
Katalin SAGI-ROZSNYOI,9.0,9382
William Henry PLANT,34.0,9383
Michael Anthony NUNES,34.0,9384
Debbi WILKES,81.0,9385
Guy REVELL,81.0,9386
Marcelle MATTHEWS,96.0,9387
Gwyn JONES,96.0,9388
Barbara BROWN,71.0,9389
Douglas BERNDT,71.0,9390
Arnold Vivian COOKE,131.0,9391
Peter James WEBB,131.0,9392
John EMERY,81.0,9393
Gordon S. CURRIE,81.0,9394
Mauricio DE LA LAMA,85.0,9395
Murray Stewart RILEY,7.0,9396
Merwyn Thomas WOOD,7.0,9397
Jean-Pierre BURNY,72.0,9398
Richárd Bicskey,9.0,9399
Ferenc HABONY,9.0,9400
Andreas SCHWAB,94.0,9401
Stefan HÖLZLWIMMER,137.0,9402
Hans WIMMER,137.0,9403
Evelyne SCHNEIDER,94.0,9404
"Buddy Melges, Jr.",71.0,9405
William Bruce BENTSEN,71.0,9406
Carlos BRAGA,123.0,9407
Gabriel Lopes Da SILVA,123.0,9408
Jozsef DEME,9.0,9409
Janos RATKAI,9.0,9410
Dieter DELLE KARTH,94.0,9411
Franz KÖFEL,94.0,9412
Alan Christian HOLT,71.0,9413
Richard Redwine GATES,71.0,9414
Yury Yegorov,145.0,9415
Viktor ILIINE,145.0,9416
Peter Frederick BROTHERTON,131.0,9417
Eric Gordon THOMPSON,131.0,9418
John GUNAWAN,2.0,9419
Tjong-Sian TAN,2.0,9420
Stanislaw PACZKA,14.0,9421
Jean-Marie BUISSET,72.0,9422
Claude ENGLEBERT,72.0,9423
Georges PISANI,54.0,9424
Noel DESAUBLIAUX,54.0,9425
Nikolaos VLANGALIS,84.0,9426
Spyros MAKRIDAKIS,84.0,9427
Vera SUCHANKOVA,13.0,9428
Zdenek DOLEZAL,13.0,9429
Katalin Pál-Ribáry,9.0,9430
Judit Kéri-Novák,9.0,9431
William Thomas BELDEN,71.0,9432
Lawrence Joseph KLECATSKY,71.0,9433
Martin Smith ORE,18.0,9434
Eilif NEDBERG,18.0,9435
Atanase SCIOTNIC,91.0,9436
Aurel VERNESCU,91.0,9437
Eckart WAGNER,137.0,9438
Fritz KOPPERSCHMIDT,137.0,9439
Tony Bentley-Buckle,130.0,9440
Ronald BLAKER,130.0,9441
Herbert Philip WILLIAMS,71.0,9442
Lawrence Edgar LOW,71.0,9443
Maciej RYCHTA,14.0,9444
Zbigniew LESNIAK,14.0,9445
Otto PLETTNER SCHON,32.0,9446
Ricardo SCHEFFLER SPAMER,32.0,9447
Ivan VALEV,83.0,9448
Aleksandar DAMIANOV,83.0,9449
Jorge Dario VAGO,144.0,9450
Juan Carlos GOMEZ,144.0,9451
Jose Maria ROBLEDO,144.0,9452
Valentin STOEV,83.0,9453
Georgi GEORGIEV,83.0,9454
Anastazie FRIDRICHOVA-HAJNA,13.0,9455
Oldriska KAPLANOVA,13.0,9456
Valentina SERGHEI,91.0,9457
Viorica DUMITRU,91.0,9458
Ion PANTURU,91.0,9459
Nicolae NEAGOE,91.0,9460
Harald VON MUSIL,94.0,9461
Franz EISL,94.0,9462
Johannes Hendrikus JANSEN,61.0,9463
Leijn LOEVESIJN,61.0,9464
Karl-Gustav VON ALFTHAN,110.0,9465
Heikki Kalervo MÄKELÄ,110.0,9466
Faye STRUTT,81.0,9467
Jim WATTERS,81.0,9468
Marcel LECLEF,72.0,9469
Albert CASTELEYNS,72.0,9470
Sven ERBS,1.0,9471
Walter Eric ARONSSON,1.0,9472
Maria NICHIFOROV-MIHOREANU,91.0,9473
Horst HÖRNLEIN,76.0,9474
Reinhard BREDOW,76.0,9475
Heinz SCHENKER,32.0,9476
Jacques CHRISTAUD-PIPOLA,54.0,9477
David Adrew FAULDS,81.0,9478
Radames TORRUELA DEL VALLE,47.0,9479
George William HUNGERFORD,81.0,9480
Roger Charles JACKSON,81.0,9481
Richard LIVERSEDGE,131.0,9482
Russell TAPP,131.0,9483
Vasil Chilingirov,83.0,9484
Alexandar DONKOV,83.0,9485
Jerzy JEZ,14.0,9486
Wojciech KUDLIK,14.0,9487
Ion ZANGOR,91.0,9488
David Philip STURGE,131.0,9489
Henry CLAY,131.0,9490
Andrzej KOZIK,14.0,9491
Lorenzo VILLASENOR,85.0,9492
Miguel Fernando RABAGO,85.0,9493
Grazyna KOSTRZEWINSKA,14.0,9494
Adam BRODECKI,14.0,9495
Rita BLUMENBERG,29.0,9496
Werner MENSCHING,29.0,9497
Gudrun HAUSS,137.0,9498
Walter HÄFNER,137.0,9499
Larry ARBUTHNOT,81.0,9500
Douglas HANSEN,81.0,9501
Peter FREY,32.0,9502
Urs KOHLER,32.0,9503
Jan BRUYN,61.0,9504
Paul J. VEENEMANS,61.0,9505
Gianfranco GASPARI,90.0,9506
Mario ARMANO,90.0,9507
Guillermo GARCIA,85.0,9508
Marianne STREIFLER,137.0,9509
Herbert WIESINGER,137.0,9510
Thomas SCHNEIDER,29.0,9511
Kurt HIPPER,29.0,9512
Eric C. Jr. OLSEN,71.0,9513
William Stanley N. RENEHAN,71.0,9514
Costel IONESCU,91.0,9515
Heinz LAPRELL,137.0,9516
Mario David AGUILAR,,9517
Manuel ESCOBAR PALOMO,,9518
Emil EGLI,32.0,9519
Hansrüdi ROTH,32.0,9520
Leonora KAMINSKAITE,145.0,9521
Genovaitė Ramoškienė,145.0,9522
Frantisek KADANKA,13.0,9523
Antonin BRABEC,13.0,9524
Tjeertje BERGERS-DUIF,61.0,9525
Wladyslaw ZIELINSKI,14.0,9526
Manuela GROSS,76.0,9527
Uwe KAGELMANN,76.0,9528
Michel LEMARCHAND,54.0,9529
Daryl Roy STURDY,81.0,9530
Robert STUBBS,81.0,9531
Heinz BÜKER,29.0,9532
Holger ZANDER,29.0,9533
Helga HELLEBRAND-WIEDERMANN,94.0,9534
Lisa SCHINDLER,94.0,9535
Manu SNELINX,72.0,9536
Noel SOETART,72.0,9537
Giuseppe BEGHETTO,90.0,9538
Roger TIRIAU,54.0,9539
Claude FLAHAULT,54.0,9540
Jan VAN DER HORST,61.0,9541
Willem BOESCHOTEN,61.0,9542
Rudolf SCHMID,94.0,9543
Franz SCHACHNER,94.0,9544
Thomas Roy SOUTHWORTH,71.0,9545
John Gamble BURTON,71.0,9546
Stephen KING,81.0,9547
Denis BARRE,81.0,9548
Ilie OANTA,91.0,9549
Dumitru GRUMEZESCU,91.0,9550
David ALLEN,131.0,9551
Lindsay WILLIAMS,131.0,9552
Rinaldo RUATTI,90.0,9553
Sergio MOCELLINI,90.0,9554
Susumi HOSOYA,122.0,9555
Yasushi MURASE,122.0,9556
Janez ANDRIJASIC,124.0,9557
Petar GUZELJ,124.0,9558
John EVELYN,131.0,9559
Peter CLIFFORD,131.0,9560
Margaret Elison BUCK,7.0,9561
Lynette Ann WAGG,7.0,9562
Pierre DESJARDINS,81.0,9563
Keith WILSON,81.0,9564
Franz NINGEL,29.0,9565
Marlena PREDESCU,91.0,9566
Marinela MAXIM,91.0,9567
John Andrew WASTALL,131.0,9568
Holger SUNDSTRÖM,1.0,9569
Hariton PASOVSCHI,91.0,9570
Aldo DEZI,90.0,9571
Francesco LA MACCHIA,90.0,9572
Mario FAFANGELI,124.0,9573
Janko KOSMINA,124.0,9574
Leslie WILSON,131.0,9575
Alan BANNISTER,131.0,9576
Jiri CTVRTECKA,13.0,9577
Tomas SACH,13.0,9578
Poul MIK-MEYER,118.0,9579
Robert Edward FRENCH,7.0,9580
John Mckenzie DOWNEY,7.0,9581
Colin SMITH,141.0,9582
Terence STEELE,141.0,9583
Reinhold SENN,94.0,9584
Helmut THALER,94.0,9585
William Wilson PARKS,71.0,9586
Robert Sherman HALPERIN,71.0,9587
William BURGESS,81.0,9588
Klaus Foge JENSEN,118.0,9589
Mogens Holten LARSEN,118.0,9590
Naum PROKUPETS,145.0,9591
Mikhail ZAMOTIN,145.0,9592
Fred ZEBOUNI,152.0,9593
Antoine SADER,152.0,9594
Maria JELINEK,81.0,9595
Otto JELINEK,81.0,9596
Agostino STRAULINO,90.0,9597
Nicolo RODE,90.0,9598
Lin CLARK,131.0,9599
Beryl MITCHELL,131.0,9600
Ulrik Lennart BROCK,118.0,9601
Jan Willem ATEN,56.0,9602
Jorg BRUDER,56.0,9603
Jean-Louis OLRY,54.0,9604
Jean-Claude OLRY,54.0,9605
Kurt LIEBHART,94.0,9606
Herwig DIRNBOCK,94.0,9607
Harold CUDMORE,,9608
Bill Jones,7.0,9609
Tom Ohman,7.0,9610
Jozsef HUNICS,9.0,9611
Fedi Damyanov,83.0,9612
Ivan BURTCHIN,83.0,9613
Milos JELINEK,13.0,9614
Ib Ivan LARSEN,118.0,9615
Stuart William PARKINSON,131.0,9616
Christopher WILLIAMS,131.0,9617
Alfons SLUSARSKI,14.0,9618
Zbigniew SLUSARSKI,14.0,9619
John PROCTOR,71.0,9620
Klaas Cornelis H. BALK,61.0,9621
Pieter VAN DOORN,61.0,9622
Dumitru FOCSENEANU,91.0,9623
Lowell Orton NORTH,71.0,9624
Peter Jones BARRETT,71.0,9625
Rudi Größwang,137.0,9626
Rolands Upatnieks,145.0,9627
Valdis KJUZIS,145.0,9628
Viktor LOGUNOV,145.0,9629
Archibald F. CAMERON,81.0,9630
Bill Thomas,81.0,9631
Alicia STARBUCK,71.0,9632
Kenneth SHELLEY,71.0,9633
David Barton RAMAGE,7.0,9634
Paul Marshall GUEST,7.0,9635
Orlando Sena RODRIGUES,123.0,9636
Adriano da Silva,123.0,9637
Klaus HAHN,,9638
Herbert KESEL,,9639
Ekaterina KURYSHKO,145.0,9640
Roelof Johan LUYNENBURG,61.0,9641
Rudolf (Ruud) STOKVIS,61.0,9642
Vladimir POLYAKOV,145.0,9643
Nikolai VASILYEV,145.0,9644
Wolfgang GLOCK,137.0,9645
Udo HILD,137.0,9646
Ulf NORRMAN,1.0,9647
Ernesto MAIR,90.0,9648
Gilbert LENNOX-KING,141.0,9649
Kenneth C. TOMLINS,141.0,9650
Nikola MARDESIC,124.0,9651
Robert Lee Jr. JAMES,71.0,9652
David Nowell JAMES,71.0,9653
Alexandr GAVRILOV,145.0,9654
Mogens CHRISTENSEN,18.0,9655
Rolf Greger STRÖM,18.0,9656
Franz WÖRMANN,29.0,9657
Hubert Braun,29.0,9658
Peter Camejo,78.0,9659
Yrjö Jalmari HIETANEN,110.0,9660
Simo Johannes KUISMANEN,110.0,9661
Harry HERCHEL ADLER,56.0,9662
Luiz Carlos PEIXOTO DE LIMA RAMOS,56.0,9663
Rolf MULKA,29.0,9664
Ingo VON BREDOW,29.0,9665
John Able HAAS,71.0,9666
Frank Joseph KRICK,71.0,9667
Neil Pryde,141.0,9668
Peter J.R. GAMBLE,141.0,9669
Michael SCHWAN,29.0,9670
Wolfgang HOTTENROTT,29.0,9671
Erik Oluf PREBEN-SCHMIDT,56.0,9672
Axel PREBEN-SCHMIDT,56.0,9673
Klaus HENDRIKSEN,56.0,9674
Joaquim RODERBOURG,56.0,9675
Roberto FRIEDRICH,85.0,9676
Fernando SCHEFFLER,85.0,9677
Margret GÖBL,29.0,9678
Emilio MASSINO,90.0,9679
Carole Ann ORMACA,71.0,9680
Robert Lewis GREINER,71.0,9681
Jürgen BERTOW,76.0,9682
Patrick PARISOT,54.0,9683
Jaroslav HELLEBRAND,13.0,9684
Petr KRATKY,13.0,9685
Einar Laurentius KOEFOED,18.0,9686
Hans Preben MEHREN,18.0,9687
Horst SCHÖNAU,76.0,9688
Raimund BEHTGE,76.0,9689
Eduard HUBACHER,32.0,9690
Roger CHATELAIN,54.0,9691
Jean-Pierre DRIVET,54.0,9692
Jorge DE CARDENAS PLA,46.0,9693
Carlos DE CARDENAS PLA,46.0,9694
Otto Ernst SCHINDLER,94.0,9695
Walter WALDNER,94.0,9696
Alfred SCHMIDTBERGER,94.0,9697
Hermann SALZNER,94.0,9698
Scott Hazzard ALLAN,71.0,9699
Timothy Smith STEARN,71.0,9700
Ingeborg STRELL,94.0,9701
Ferdinand DEDOVICH,94.0,9702
Tony Marchant,7.0,9703
Valentin BOREIKO,145.0,9704
Oleg GOLOVANOV,145.0,9705
Jane Louise PALCHIKOFF,71.0,9706
Diane BRACELAND,71.0,9707
Roman RUTKOWSKI,14.0,9708
Juan MARTINEZ,85.0,9709
Felix ALTAMIRANO,85.0,9710
Jean BOUDEHEN,54.0,9711
Michel CHAPUIS,54.0,9712
Renate SIGL,94.0,9713
Maria LEIBETSEDER,94.0,9714
Janina POREMSKA,14.0,9715
Piotr SCZYPA,14.0,9716
Cecil George COOKE,120.0,9717
Christian HALLEN-PAULSEN,18.0,9718
Jan-Axel Strøm,18.0,9719
Peter Garth MANDER,51.0,9720
Jack Cropp,51.0,9721
Masayuki ISHII,122.0,9722
Takafumi OKUBO,122.0,9723
Raymond Lawrence FALES,71.0,9724
Nicholas Paul MASTROMATTEO,71.0,9725
Antonio MASPES,90.0,9726
Max Adolf Karsten MEYER,137.0,9727
Wilhelm KUHWEIDE,137.0,9728
Jerzy BRONIEC,14.0,9729
Roger GREEN,81.0,9730
Stewart GREEN,81.0,9731
Rolf E. HÖGLUND,1.0,9732
Börje G. HEDBLOM,1.0,9733
Jan HAMRIK,13.0,9734
Jiri HUJER,13.0,9735
Mizuki YAMADA,122.0,9736
Yoshimatsu SAKAIBARA,122.0,9737
Silvio FAUNER,90.0,9738
Ernst HASPINGER,90.0,9739
Franz ISSER,94.0,9740
Reinhold DURNTHALER,94.0,9741
Gheorghe DANIELOV,91.0,9742
Gheorghe SIMIONOV,91.0,9743
Umberto RAGAZZI,90.0,9744
Silvio FERRINI,90.0,9745
Wladyslaw SZUSZKIEWICZ,14.0,9746
Rafal Maciej PISZCZ,14.0,9747
Akira YAMAMURA,122.0,9748
Takashi YAMAMURA,122.0,9749
Heinrich FISCHER,32.0,9750
Alfred BACHMANN,32.0,9751
Ritchie Johnston,51.0,9752
Warren Thomas JOHNSTON,51.0,9753
Karl WAGNER,94.0,9754
Adolf TONN,94.0,9755
Charles Paul Jr. LOGG,71.0,9756
Thomas Steele PRICE,71.0,9757
Jean Paul HANQUIER,54.0,9758
Bärbel KÖSTER,76.0,9759
Carola ZIRZOW,76.0,9760
Anthony James CROSSLEY,58.0,9761
Alexandru OANCEA,91.0,9762
Constantin COTACU,91.0,9763
Alfred SAGEDER,94.0,9764
Josef KLOIMSTEIN,94.0,9765
Murray RAE,51.0,9766
Ronald James WATSON,51.0,9767
Mihhail Kaaleste,145.0,9768
Anatoly Demitkov,145.0,9769
Jean-Pierre Louis SOUCHE,54.0,9770
Rene Jacques GUISSART,54.0,9771
Vladimir ANDRS,13.0,9772
Pavel HOFMAN,13.0,9773
Preben Sten JENSEN,118.0,9774
Marin GOPOV,83.0,9775
Tomas SOKOLOV,83.0,9776
Paul RIPARD,,9777
John RIPARD,,9778
Paul ASTE,94.0,9779
Heinrich ISSER,94.0,9780
Kai SCHMIDT,118.0,9781
Arthur Vagn SCHMIDT,118.0,9782
Erik ERICHSEN,18.0,9783
Ake FISKARSTRAND,18.0,9784
Annette KANSY,76.0,9785
Axel SALZMANN,76.0,9786
György MESZAROS,9.0,9787
Imre SZÖLLÖSI,9.0,9788
Michel Jules L. KNUYSEN,72.0,9789
Robert Frederik BAETENS,72.0,9790
Andrea VISSERS,61.0,9791
Helena (Hellie) KLAASSE,61.0,9792
Michael John PRICE,131.0,9793
Kazuaki ICHIKAWA,122.0,9794
Masaaki OYAGI,122.0,9795
Costel COSNITA,91.0,9796
Vasile SIMIONENCO,91.0,9797
Richard Avery LYON,71.0,9798
Horst FLOTH,137.0,9799
Pepi BADER,137.0,9800
Mary PETRIE,81.0,9801
John R. HUBBELL,81.0,9802
Elisabeth ELLEND,94.0,9803
Konrad LIENERT,94.0,9804
Alfredo Jorge EBLING BERCHT,56.0,9805
Rolf EBLING BERCHT,56.0,9806
David Norman CALLENDER,131.0,9807
Christopher Guy V. DAVIDGE,131.0,9808
James Patrick MORGAN,71.0,9809
Sandra BEZIC,81.0,9810
Val BEZIC,81.0,9811
Darko MAJSTORVIC,124.0,9812
Ewa GRAJKOWSKA-STANKO,14.0,9813
Flavio SCALA,90.0,9814
Mauro TESTA,90.0,9815
Dusan TUNA,124.0,9816
Franc ZITNIK,124.0,9817
Betty MCKILLIGAN,81.0,9818
